URL,Title,Pub_Name,DOI
https://api.elsevier.com/content/article/pii/S2667109321003201,Room-temperature chemical looping hydrogen production mediated by electrochemically induced heterogeneous Cu(I)/Cu(II) redox,Chem Catalysis,10.1016/j.checat.2021.11.003
https://api.elsevier.com/content/article/pii/S0360319921039434,Enhancing photo fermentative hydrogen production using ethanol rich dark fermentation effluents,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.10.028
https://api.elsevier.com/content/article/pii/S096085241400830X,Production of xylitol and tetrahydrofurfuryl alcohol from xylan in napier grass by a hydrothermal process with phosphorus oxoacids followed by aqueous phase hydrogenation,Bioresource Technology,10.1016/j.biortech.2014.05.112
https://api.elsevier.com/content/article/pii/S0926860X22000254,Higher alcohol production from ethanol over occluded [Mg<ce:inf loc=post>4</ce:inf>(OH)<ce:inf loc=post>4</ce:inf>]<ce:sup loc=post>4+</ce:sup> clusters in MgO/KNaX,Applied Catalysis A: General,10.1016/j.apcata.2022.118502
https://api.elsevier.com/content/article/pii/S0360319922002488,Ethylene glycol as an alternative solvent approach for very efficient hydrogen production from sodium borohydride with phosphoric acid and acetic acid catalysts,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2022.01.131
https://api.elsevier.com/content/article/pii/S0926860X19301632,Simultaneous activation of copper mixed metal oxide catalysts in alcohols for gamma-valerolactone production from methyl levulinate,Applied Catalysis A: General,10.1016/j.apcata.2019.04.011
https://api.elsevier.com/content/article/pii/S0022328X20303557,Acceptorless dehydrogenative oxidation of primary alcohols to carboxylic acids and reduction of nitroarenes <ce:italic>via</ce:italic> hydrogen borrowing catalyzed by a novel nanomagnetic silver catalyst,Journal of Organometallic Chemistry,10.1016/j.jorganchem.2020.121453
https://api.elsevier.com/content/article/pii/S0360319910018264,Effect of higher alcohols on the performances of a 1%Rh/MgAl<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>4</ce:inf>/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalyst for hydrogen production by crude bioethanol steam reforming,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2010.09.039
https://api.elsevier.com/content/article/pii/S1872581319300532,Attapulgite supported Cu-Fe-Co based catalyst combination system for CO hydrogenation to lower alcohols,Journal of Fuel Chemistry and Technology,10.1016/S1872-5813(19)30053-2
https://api.elsevier.com/content/article/pii/S0926860X19303047,Selective hydrogenation of oleic acid to fatty alcohols on Rh-Sn-B/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalysts. Influence of Sn content,Applied Catalysis A: General,10.1016/j.apcata.2019.117149
https://api.elsevier.com/content/article/pii/S002195171500202X,"The roles of metal co-catalysts and reaction media in photocatalytic hydrogen production: Performance evaluation of M/TiO<ce:inf loc=post>2</ce:inf> photocatalysts (M<ce:hsp sp=0.25></ce:hsp>=<ce:hsp sp=0.25></ce:hsp>Pd, Pt, Au) in different alcohol–water mixtures",Journal of Catalysis,10.1016/j.jcat.2015.06.005
https://api.elsevier.com/content/article/pii/S0360319921044980,Research on hydrogen production and degradation of corn straw by circular electrolysis with polyoxometalate (POM) catalyst,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.11.111
https://api.elsevier.com/content/article/pii/S2666952822000127,Hierarchical ZnIn<ce:inf loc=post>2</ce:inf>S<ce:inf loc=post>4</ce:inf> microspheres as photocatalyst for boosting the selective biohydrogenation of furfural into furfuryl alcohol under visible light irradiation,Green Chemical Engineering,10.1016/j.gce.2022.01.004
https://api.elsevier.com/content/article/pii/S0360319914008866,Hydrogen production from alcohols and ethers via cold plasma: A review,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2014.03.194
https://api.elsevier.com/content/article/pii/S0926860X2100034X,Investigating hydrogenation and decarbonylation in vapor-phase furfural hydrotreating over Ni/SiO<ce:inf loc=post>2</ce:inf> catalysts: Propylene production,Applied Catalysis A: General,10.1016/j.apcata.2021.118020
https://api.elsevier.com/content/article/pii/S0926337320303313,Hydrogen reduction treatment of boron carbon nitrides for photocatalytic selective oxidation of alcohols,Applied Catalysis B: Environmental,10.1016/j.apcatb.2020.118916
https://api.elsevier.com/content/article/pii/S2589014X2100222X,Recent advancement on hydrogen production from macroalgae via supercritical water gasification,Bioresource Technology Reports,10.1016/j.biteb.2021.100844
https://api.elsevier.com/content/article/pii/S0360319921046462,Low-carbon energy transition with the sun and forest: Solar-driven hydrogen production from biomass,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.11.203
https://api.elsevier.com/content/article/pii/S235271022100499X,Novel hybrid fiber reinforced mortar production using polyvinyl alcohol with a blend of graphene oxide and silver nanoparticles,Journal of Building Engineering,10.1016/j.jobe.2021.102641
https://api.elsevier.com/content/article/pii/S0008622321011283,Highly metallic Co-doped MoS<ce:inf loc=post>2</ce:inf> nanosheets as an efficient cocatalyst to boost photoredox dual reaction for H<ce:inf loc=post>2</ce:inf> production and benzyl alcohol oxidation,Carbon,10.1016/j.carbon.2021.11.050
https://api.elsevier.com/content/article/pii/S0360319921000100,Comparison of fermentative hydrogen production from glycerol using immobilized and suspended mixed cultures,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.01.003
https://api.elsevier.com/content/article/pii/S0926337320303611,Photoredox dual reaction for selective alcohol oxidation and hydrogen evolution over nickel surface-modified ZnIn<ce:inf loc=post>2</ce:inf>S<ce:inf loc=post>4</ce:inf>,Applied Catalysis B: Environmental,10.1016/j.apcatb.2020.118946
https://api.elsevier.com/content/article/pii/S0360319921048266,Hydrogen production from low temperature supercritical water Co-Gasification of low rank lignites with biomass,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.12.125
https://api.elsevier.com/content/article/pii/S0360319920345122,"Highly efficient electrocatalysts fabricated via electrophoretic deposition for alcohol oxidation, oxygen reduction, hydrogen evolution, and oxygen evolution reactions",International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.11.261
https://api.elsevier.com/content/article/pii/S0021951718302823,Effects of mesoporous structure and Pt promoter on the activity of Co-based catalysts in low-temperature CO<ce:inf loc=post>2</ce:inf> hydrogenation for higher alcohol synthesis,Journal of Catalysis,10.1016/j.jcat.2018.07.019
https://api.elsevier.com/content/article/pii/S0360319921036697,Review and comparison of various hydrogen production methods based on costs and life cycle impact assessment indicators,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.09.142
https://api.elsevier.com/content/article/pii/S1566736713004974,Enhanced production of benzyl alcohol in the gas phase continuous hydrogenation of benzaldehyde over Au/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf>,Catalysis Communications,10.1016/j.catcom.2013.12.024
https://api.elsevier.com/content/article/pii/S0926860X18304745,Aqueous-phase reforming of Fischer-Tropsch alcohols over nickel-based catalysts to produce hydrogen: Product distribution and reaction pathways,Applied Catalysis A: General,10.1016/j.apcata.2018.09.013
https://api.elsevier.com/content/article/pii/S0960148121003293,"Effects of electrode configurations, solution pH, TiO<ce:inf loc=post>2</ce:inf> addition on hydrogen production by in-liquid discharge plasma",Renewable Energy,10.1016/j.renene.2021.02.150
https://api.elsevier.com/content/article/pii/S0360319921045080,Relying on machine learning methods for predicting hydrogen solubility in different alcoholic solvents,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.11.121
https://api.elsevier.com/content/article/pii/S1018363921001665,Kinetics of photolysis and photocatalytic oxidation of ammonium sulfite for hydrogen production,Journal of King Saud University - Engineering Sciences,10.1016/j.jksues.2021.11.006
https://api.elsevier.com/content/article/pii/S1566736715002344,Selective production of furfuryl alcohol via gas phase hydrogenation of furfural over Au/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf>,Catalysis Communications,10.1016/j.catcom.2015.06.007
https://api.elsevier.com/content/article/pii/S138589472104701X,Synergistic effect of oxygen defect and doping engineering on S-scheme O-ZnIn<ce:inf loc=post>2</ce:inf>S<ce:inf loc=post>4</ce:inf>/TiO<ce:inf loc=post>2-x</ce:inf> heterojunction for effective photocatalytic hydrogen production by water reduction coupled with oxidative dehydrogenation,Chemical Engineering Journal,10.1016/j.cej.2021.133125
https://api.elsevier.com/content/article/pii/S0920586119305061,Catalytic hydrogenation of alginic acid into sugar alcohols over ruthenium supported on nitrogen-doped mesoporous carbons,Catalysis Today,10.1016/j.cattod.2019.09.011
https://api.elsevier.com/content/article/pii/S002195171930363X,Uniform Ru nanoparticles on N-doped graphene for selective hydrogenation of fatty acids to alcohols,Journal of Catalysis,10.1016/j.jcat.2019.07.040
https://api.elsevier.com/content/article/pii/S2468823120301966,Oxidation of terpenic alcohols with hydrogen peroxide promoted by Nb<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>5</ce:inf> obtained by microwave-assisted hydrothermal method,Molecular Catalysis,10.1016/j.mcat.2020.110941
https://api.elsevier.com/content/article/pii/S0360319921044323,Green hydrogen production via electrochemical conversion of components from alkaline carbohydrate degradation,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.11.046
https://api.elsevier.com/content/article/pii/S0926337320301855,The critical role of furfural alcohol in photocatalytic H<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>2</ce:inf> production on TiO<ce:inf loc=post>2</ce:inf>,Applied Catalysis B: Environmental,10.1016/j.apcatb.2020.118770
https://api.elsevier.com/content/article/pii/S0926860X19303540,Poisoning and competitive adsorption effects during phenol hydrogenation on platinum in water-alcohol mixtures,Applied Catalysis A: General,10.1016/j.apcata.2019.117199
https://api.elsevier.com/content/article/pii/S0926337321009371,Cooperative hydrogen production and C−C coupling organic synthesis in one photoredox cycle,Applied Catalysis B: Environmental,10.1016/j.apcatb.2021.120812
https://api.elsevier.com/content/article/pii/S0960148121016232,Electrochemical promotion of ethanol partial oxidation and reforming reactions for hydrogen production,Renewable Energy,10.1016/j.renene.2021.11.041
https://api.elsevier.com/content/article/pii/S0360319921028299,Hydrogen production through parabolic trough power plant based on the Organic Rankine Cycle implemented in the Algerian Sahara,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.07.135
https://api.elsevier.com/content/article/pii/S0360319921014385,Hydrogen production from dairy wastewater using catalytic supercritical water gasification: Mechanism and reaction pathway,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.04.089
https://api.elsevier.com/content/article/pii/S235255092100347X,Circular use of feed by-products from alcohol production mitigates water scarcity,Sustainable Production and Consumption,10.1016/j.spc.2021.11.034
https://api.elsevier.com/content/article/pii/S1385894722002194,Methanol-assisted energy-saving hydrogen production over defect-rich perforated PdIn bimetallene,Chemical Engineering Journal,10.1016/j.cej.2022.134711
https://api.elsevier.com/content/article/pii/S0043135408002601,Alcohol production through volatile fatty acids reduction with hydrogen as electron donor by mixed cultures,Water Research,10.1016/j.watres.2008.05.032
https://api.elsevier.com/content/article/pii/S0360319920309241,"Simultaneous dehydrogenation of 1,4- butanediol to γ-butyrolactone and hydrogenation of benzaldehyde to benzyl alcohol mediated over competent CeO<ce:inf loc=post>2</ce:inf>–Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> supported Cu as catalyst",International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.03.021
https://api.elsevier.com/content/article/pii/S1385894720314224,Allyl alcohol production by gas phase conversion reactions of glycerol over bifunctional hierarchical zeolite-supported bi- and tri-metallic catalysts,Chemical Engineering Journal,10.1016/j.cej.2020.125430
https://api.elsevier.com/content/article/pii/S0263876222000697,Hydrogen Production from Steam and Dry Reforming of Methane-Ethane-Glycerol: A Thermodynamic Comparative Analysis,Chemical Engineering Research and Design,10.1016/j.cherd.2022.02.015
https://api.elsevier.com/content/article/pii/S0021951718301921,On the role of water in selective hydrogenation of cinnamaldehyde to cinnamyl alcohol on PtFe catalysts,Journal of Catalysis,10.1016/j.jcat.2018.05.008
https://api.elsevier.com/content/article/pii/S0896844618303978,Base-free transfer hydrogenation of menthone by sub- and supercritical alcohols,The Journal of Supercritical Fluids,10.1016/j.supflu.2018.12.011
https://api.elsevier.com/content/article/pii/S1364032113007119,Thermodynamic and economic analysis of hydrogen production integration in the Brazilian sugar and alcohol industry,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2013.10.012
https://api.elsevier.com/content/article/pii/S0920586120301371,Efficient hydrogenation of furfural to fufuryl alcohol over hierarchical MOF immobilized metal catalysts,Catalysis Today,10.1016/j.cattod.2020.03.019
