,sentence,label
223,"Prior to the sorption measurements, the samples were degassed at 150 °C for 3 h. X-ray photoelectron spectroscopy (XPS) analysis was carried out under ultra-high vacuum on a Thermo Scientific Escalab 250Xi system provided with Al Kα radiation.",0
224,CO2-TPD was then performed in helium flow by raising the temperature to 800 °C at a rate of 10 °C min−1.,0
226,"Tetrahydrofurfuryl alcohol, montmorillonite MK-10 (M), aluminium pillared montmorillonite (PM), nickel (II) nitrate hexahydrate, magnesium nitrate hexahydrate, aluminium (III) nitrate nonahydrate, copper (II) chloride dihydrate, ammonium nitrate, sodium silicate solution, ethylenediamine, cyclohexylamine and 1-butanol were of analytic grade and purchased from Sigma-Aldrich.",0
227,"This method involves thermogravimetric analysis following adsorption of the base on the catalysts and determines the number of acid sites, which are accesible and sufficiently strong to interact with the base after heat treatment at 250 °C.",0
228,"Finally, the samples were analysed using the TGA from 50 °C to 800 °C at 10 °C/min under N2.",0
229,"Catalytic hydrogenation of furfural was performed in a 50 mL stainless steel autoclave equipped with a stirrer, a pressure valve and automatic temperature control apparatus.",0
231,"The temperature-programmed reduction (TPR) experiments of selected samples were performed on a chemisorption analyzer (Chemisorb 2720, Micromeritics) with 5 vol% H2/Ar in the temperature range of 300–1000 K at a heating rate of 10 K/min.",0
233,"In a typical experiment, 0.2 g of catalyst (or without catalyst for the control experiment), 3 mmol of the substrate, and 100 mL alkane solvent (n-hexane, n-heptane, i-octane, or n-dodecane) were well mixed in the autoclave and purged with pure nitrogen at room temperature.",0
235,The autoclave was rapidly heated to the desired temperature and hydrogen was introduced at 2 MPa to initiate the reaction.,0
236,"The liquid organic products were analyzed by gas chromatography (Shimadzu GC-2010) and gas chromatography–mass spectrometry (Shimadzu GCMS-QP2010 SE), both with a RXI-5MS column (30 m, 0.25 mm internal diameter, stationary phase thickness 0.25 μm).",0
237,"After we sealed a p-xylene (5 mL) solution of cyclopentanol (2 mmol) and catalyst (50 mg) into the autoclave, it was purged three times with NH3 gas and then pressurized to 3.5 bar.",0
238,"After the reactor was cooled to room temperature (RT), the liquid phase was collected by centrifugation.",0
239,"A series of temperature-programmed tests (H2 TPR, NH3 TPD, and CO2 TPD) and CO-pulse adsorption were carried out on a Micromeritics AutoChem II 2920 system; 0.1 g of catalyst was used each time in these tests.",0
240,The in situ treatment condition is to heat the sample of 1%Pt–1%Co/CeO2 to 300 °C for 2 h under hydrogen followed by XAS measurement at RT.,0
241,"Thereafter, the precipitate was grounded, and the obtained particles were named SiO2-x-y, where x is an alcohol solvent, such as methanol (M), ethanol (E), and isopropanol (I), and y is the synthesis time.",0
242,"The precursor solution was treated under ultrasound sonication to remove gas bubbles, and the solution was cast onto a glass plate using a 250 µm casting knife and dried at approximately 25 °C and 50% constant humidity overnight.",0
243,"The cooling system was controlled at 20 °C, and a xenon lamp that simulated sunlight (XHA500, 312 W/m2) was fixed 20 cm above the reactor.",0
244,"Furthermore, a photoluminescence spectrometer (PL, Perkin Elmer LS 45) with a xenon lamp (λ = 200 nm) was used to analyze the charge recombination rate of the as-prepared film at 25 °C.",0
245,The reducibility of catalysts was analyzed using temperature programmed reduction (TPR: CHEMBET-Pulsar Quantachrome Instruments).,0
246,The H2 uptake on the catalysts was investigated by a hydrogen temperature programmed desorption (H2-TPD) using ChemStar™ Quantachrome Instruments equipped with a thermal conductivity detector (TCD).,0
247,"Then, the sample was cooled down to room temperature under a He flow, and 25 % N2O/He were subsequently introduced into a calibrated injection volume of 61 μL using He as a carrier gas.",0
249,The phase composition of Cu species in the spinel catalyst during reduction process under hydrogen atmosphere at 300 °C for 3 h were investigated by in-situ X-ray absorption spectroscopy (in situ XAS) at Cu K-edges in Transmission mode.,0
250,"After the reaction, the autoclave was cooled down to the ambient temperature with an ice-water bath.",0
251,"The liquid feed streams were recirculated to the feeding reservoirs with an overall solution volume of 2 L. Three kind of electrochemical tests were performed at 65 °C: linear sweep voltammetry measurements at a scan rate of 10 mV·s−1 in an applied potential range between 0 and 1.2 V, galvanostatic transients from 0 to 0.5 A, to experimentally measure hydrogen production rates, and a chronopotentiometry test at 0.5 A for 8 h for stability analysis.",0
253,The cell outlet stream was cooled down to 20 °C to separate the gas-liquid phases.,0
254,Liquid samples from this test were analysed in order to quantify the total carbon concentration using a Multi N/C 3100 Total Organic Carbon (TOC) analyser (Analytik Jena).,0
255,"After reaction, the bottle was cooled to room temperature.",0
256,"Then the liquid was transferred into a 100 mL Teflon-lined stainless steel autoclave and maintained at 200 °C for 12 h. After cooling to room temperature, the sample was collected by a magnetic separation method, washed (ethanol/water), and dried in vacuum at 60 °C.",0
258,"Typically, FAL (0.67 mmol), solvents (20 mL) and catalyst (0.1 g) are moved into the reactor, then sealed and heated to the target temperature (120−160 °C) for a certain reaction time (1−8 h).",0
261,"After the reaction, the autoclave was taken out and cooled to ambient temperature.",0
262,"Typically, in a scale-up experiment, FAL (60 mmol), 2-PrOH (150 mL), and catalyst (1 g) were charged into the autoclave, then sealed and heated to 180 °C for 1−8 h. Identification of liquid products in the reaction mixture was achieved by the TRACE ISQ GC–MS (Thermo Scientific Co, TR–WAX–MS column 30.0 m × 320 μm × 0.25 μm).",0
265,"The mixture of xylose (0.1 g), solvents (biphase: 15 mL 2-butyl alcohol (2-BuOH) as extract phase and 15 mL saturated NaCl solution as reaction phase) and AlCl3 (0.1 g) were put into the autoclave with a magnetic stirring bar, then sealed and heated to the target temperature (140 °C) for a certain reaction time (1−3 h).",0
270,The thermogravimetric (TG) analysis was performed in a thermogravimetric analysis system (TG: PerkinElmer Instruments) under air atmosphere at a heating rate of 10 °C min−1.,0
271,"Synthesis of Ce-MOF derived CeO2 nanorods: To synthesize the CeO2 NRs, the as-prepared Ce-MOFs were first calcined in air at 150 °C for 2 h at a heating rate of 5 °C min−1, and then at 500 °C for 2 h at the same heating rate.",0
272,"During the photocatalytic process, the reaction system was vigorously stirred with a magnetic stirrer, and the reaction temperature was controlled with an electric fan.",0
273,"To ensure the accuracy of the data, the concentration was measured 3 times for each sample.",0
274,All the peaks of GC were integrated and the actual concentration of each component was obtained from a pre-calibrated plot of peak area versus concentration by an external standardization method.,0
275,"The selective hydrogenation reaction was carried out at temperature of 50 °C and H2 pressure of 2 MPa for 2 h. After that, the liquid product was collected and analyzed by a gas chromatography equipped with a flame ionization detector (FID) and Rtx-5 capillary column.",0
278,"Finally, the magnetic RuCo catalyst was obtained by reduction of the Ru X Co100 composite in H2 flow (20 mL min−1) typically at 350 °C (5 °C min−1) for 0.5 h (Scheme 2).",0
279,The heat flow data were dynamically normalized using the instantaneous weight of the sample at the respective temperature.,0
281,"The liquid reaction solution was analyzed on a Thermo Scientific Trace 1310 gas chromatograph (GC) equipped with TR-5 capillary column (length: 30 m, inner diameter: 0.32 mm, film: 0.25 μm) and FID detector.",0
282,"After calcination for 2h, the samples were removed from the furnace and allowed to quickly cool to room temperature.",0
283,"H2Ti3O7, TiNTx or P25 powder (2g), Au3+ stock solution (12.5, 25.0, 37.5 or 50mL for target nominal Au loadings of 0.5, 1.0, 1.5 or 2.0wt.%, respectively), urea (5.04g) and milli-Q water (200mL less the volume of Au3+ stock solution) were added to a 500mL glass Schott bottle, then heated with constant stirring at 80°C for 8h.",0
285,"XPS data were taken on the soft X-ray beamline of the Australian Synchrotron, featuring an end station equipped with a hemispherical electron energy analyser and an analysis chamber of base pressure ∼1×10−10 Torr.",0
286,"Spectra were excited at a photon energy of 1486.7eV (Al K equivalent), and calibrated against the C 1s signal of adventitious hydrocarbons at 285.0eV.",0
287,"The surface area, total pore volume and average pore diameter of the synthesised catalysts were measured by N2 adsorption-desorption isotherms at 77 K using Micromeritics ASAP 2020.",0
289,"NAP-XPS analysis, H2 exposure and temperature treatments were carried out in a highly controlled fashion within the Specs DeviSim NAP cell which was docked onto the first differential aperture of the Phoibos analyser during analysis.",0
290,Reduction of the metal oxide species was carried out by flowing hydrogen into the NAP cell up to a pressure of 1 mbar and subsequently raising the sample temperature from room temperature (∼300 K) to 475 K during hydrogen flow where it was held at this target temperature for 15 min.,0
293,"The gas feed was then switched to Ar to purge the cell before cooling to room temperature for the adsorption of CO (2 % CO in Ar, 50 mL min−1).",0
294,"All hydrogenation reactions were performed in a 100 ml Parr batch reactor and the typical reaction conditions were 0.002 mol substrate (benzoic acid or benzene) in 40 ml 1,4-dioxane, 190 °C and 30 bar H2 (30 bar total reaction pressure for reaction at 190 °C with a partial pressure of H2 of 20 bar) over 100 or 200 mg of the respective catalysts with the reaction stirred at 1500 rpm.",0
296,Additional reactions following a gas phase reduction of the Pt/SnO2 catalyst under a flow of H2 at 200 °C and 400 °C were performed.,0
297,"After the reduction, the furnace temperature was lowered and the system purged with N2 before rapid transfer to the autoclave for reaction again performed at 30 bar H2 and 190 °C.",0
300,The reaction was operated at the reaction temperature (120 °C) and pressure (2.0 MPa) under stirring (1000 rpm).,0
303,"Before the analysis, the halloysite samples were degassed at 200 °C in vacuum for 1 h using the device for the preliminary preparation of the samples.",0
